Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,annotation
83,3677,3677_MSA.fa.ufboot.ale.uml_rec,0,0.55,0,0.04,0.74,>opitutales_genome3|115955 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02199 efflux RND transporter periplasmic adaptor subunit [Transport
83,1034,1034_MSA.fa.ufboot.ale.uml_rec,0,0.51,0,0.04,0.74,>opitutales_genome3|115852 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01953 NADH-quinone oxidoreductase subunit C [Respiration
83,1839,1839_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0.08,0.74,>opitutales_genome3|116869 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04375 hydroxymethylbilane synthase [Metabolism
83,2471,2471_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0.01,0.74,>opitutales_genome3|117711 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06265 MazG family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Pelagicoccus; Pelagicoccus)
83,3050,3050_MSA.fa.ufboot.ale.uml_rec,0,0.36,0,0.26,0.74,>opitutales_genome3|116716 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03999 type II toxin-antitoxin system VapC family toxin (Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; UBA6960; UBA2982; UBA2982)
83,3416,3416_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0.01,0.74,>opitutales_genome3|117150 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05075 prepilin-type N-terminal cleavage/methylation domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,4015,4015_MSA.fa.ufboot.ale.uml_rec,0,0.39,0,0.08,0.74,>opitutales_genome3|115721 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01596 type II toxin-antitoxin system RelE/ParE family toxin (Bacteria; Verrucomicrobiota; Kiritimatiellae; RFP12; UBA3636; JAAZFF01; JAAZFF01)
83,3296,3296_MSA.fa.ufboot.ale.uml_rec,0,0.7,0.02,0,0.73,>opitutales_genome3|117477 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05734 DNA polymerase IV (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; Udaeobacter; Udaeobacter)
83,3452,3452_MSA.fa.ufboot.ale.uml_rec,0,0.64,0.06,0.01,0.73,>opitutales_genome3|116242 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02819 hypothetical protein CMJ19_22260 (Bacteria; Planctomycetota; Phycisphaerae; Phycisphaerales; Phycisphaeraceae; UBA7800; UBA7800)
83,2643,2643_MSA.fa.ufboot.ale.uml_rec,0,0.6,0.02,0,0.73,>opitutales_genome3|116989 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04617 pyridoxine 5'-phosphate synthase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Opi-474; Opi-474)
83,3714,3714_MSA.fa.ufboot.ale.uml_rec,0,0.59,0.06,0.06,0.73,>opitutales_genome3|117294 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05437 diguanylate cyclase (Bacteria; Verrucomicrobiota; Kiritimatiellae; LD1-PB3; JAGNIJ01; JAGNIJ01; JAGNIJ01)
83,1210,1210_MSA.fa.ufboot.ale.uml_rec,0,0.52,0.1,0.09,0.73,>opitutales_genome3|117023 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04712 MFS transporter (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Didemnitutus; Didemnitutus)
83,2463,2463_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0.07,0.73,>opitutales_genome3|115883 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02003 dUTPase superfamily (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Pelagicoccus; Pelagicoccus)
83,2589,2589_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,0.73,>opitutales_genome3|117142 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05059 indole-3-glycerol phosphate synthase TrpC (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; Coraliomargarita; Coraliomargarita)
83,1091,1091_MSA.fa.ufboot.ale.uml_rec,0.18,0.12,0.03,0.15,0.72,>opitutales_genome3|116204 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02724 galactonate dehydratase
83,6100,6100_MSA.fa.ufboot.ale.uml_rec,0.1,0.27,0.02,0.09,0.72,>opitutales_genome3|116567 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.03628 AraC family transcriptional regulator (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01; JAFAMB01)
83,308,308_MSA.fa.ufboot.ale.uml_rec,0.02,0.49,0,0.16,0.72,>opitutales_genome3|115300 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00406 hypothetical protein HKL95_11725 (Bacteria; Planctomycetota; Phycisphaerae; WQYP01; WQYP01; JABEVA01; JABEVA01)
83,1919,1919_MSA.fa.ufboot.ale.uml_rec,0.01,0.1,0.01,0.25,0.72,>opitutales_genome3|116676 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03874 NAD-dependent epimerase/dehydratase family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; UBA2995; UBA2995; UBA2995)
83,115,115_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.08,0.01,0.72,>opitutales_genome3|117194 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05199 sulfatase-like hydrolase/transferase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; UBA2995; UBA2995; UBA2995)
83,3456,3456_MSA.fa.ufboot.ale.uml_rec,0,0.46,0.04,0,0.72,>opitutales_genome3|115429 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00703 TRAP transporter substrate-binding protein (Bacteria; Bacteroidota; Rhodothermia; Balneolales; Balneolaceae; Aliifodinibius; Aliifodinibius)
83,5307,5307_MSA.fa.ufboot.ale.uml_rec,0,0.41,0.03,0.08,0.72,>opitutales_genome3|116755 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04084 4Fe-4S dicluster domain-containing protein [Sulfur Cycle
83,7405,7405_MSA.fa.ufboot.ale.uml_rec,0,0.34,0.02,0.27,0.72,>opitutales_genome3|115722 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01597 addiction module protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; Prosthecobacter; Prosthecobacter)
83,3019,3019_MSA.fa.ufboot.ale.uml_rec,0,0.72,0,0,0.72,>opitutales_genome3|116488 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03475 hypothetical protein CMI22_10140 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; MB11C04; MB11C04; MB11C04)
83,1812,1812_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0,0.72,#N/A
83,1928,1928_MSA.fa.ufboot.ale.uml_rec,0,0.68,0.06,0.01,0.72,>opitutales_genome3|116552 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03588 radical SAM family heme chaperone HemW [Metabolism
83,3489,3489_MSA.fa.ufboot.ale.uml_rec,0,0.65,0,0.02,0.72,>opitutales_genome3|116426 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03329 dimethyl sulfoxide reductase anchor subunit (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; BACL24; BACL24)
83,3839,3839_MSA.fa.ufboot.ale.uml_rec,0,0.64,0.01,0.04,0.72,>opitutales_genome3|115609 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01270 beta-N-acetylhexosaminidase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,2845,2845_MSA.fa.ufboot.ale.uml_rec,0,0.58,0,0.1,0.72,>opitutales_genome3|117910 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06609 hypothetical protein EA425_08370 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,778,778_MSA.fa.ufboot.ale.uml_rec,0,0.54,0.06,0.03,0.72,>opitutales_genome3|115929 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02117 SDR family NAD(P)-dependent oxidoreductase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Opitutus; Opitutus)
83,3886,3886_MSA.fa.ufboot.ale.uml_rec,0,0.53,0.04,0.11,0.72,>opitutales_genome3|115503 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00977 restriction endonuclease subunit S (Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Vibrionaceae; Vibrio; Vibrio)
83,5057,5057_MSA.fa.ufboot.ale.uml_rec,0,0.51,0,0.12,0.72,>opitutales_genome3|115720 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.01595 UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing) (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; UBA7441; UBA7441)
83,1208,1208_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.34,0.72,>opitutales_genome3|116191 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02710 BMC domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; UBA985; UBA985)
83,2160,2160_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.06,0.72,>opitutales_genome3|117710 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06264 M48 family metallopeptidase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; JABJCN01; JABJCN01; JABJCN01)
83,2924,2924_MSA.fa.ufboot.ale.uml_rec,0,0.37,0,0.03,0.72,>opitutales_genome3|115386 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00581 sugar nucleotide-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; UBA5691; UBA5691)
83,3608,3608_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0,0.72,>opitutales_genome3|116001 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02299 SelT/SelW/SelH family protein (Bacteria; Proteobacteria; Gammaproteobacteria; UBA4486; UBA4486; 2-02-FULL-61-13; 2-02-FULL-61-13)
83,4669,4669_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0.48,0.72,>opitutales_genome3|117828 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06492 zeta toxin family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JACTMZ01; JACTMZ01; JACTMZ01)
83,5876,5876_MSA.fa.ufboot.ale.uml_rec,0,0.37,0,0.21,0.72,>opitutales_genome3|117308 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05455 hypothetical protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; Prosthecobacter; Prosthecobacter)
83,5901,5901_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.29,0.72,>opitutales_genome3|116908 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04439 hexameric tyrosine-coordinated heme protein (Bacteria; Desulfobacterota_I; Desulfovibrionia; Desulfovibrionales; Desulfonatronaceae; Desulfonatronum; Desulfonatronum)
83,301,301_MSA.fa.ufboot.ale.uml_rec,0.11,0.08,0.08,0.03,0.71,>opitutales_genome3|115161 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00021 peptidylprolyl isomerase (Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Alteromonadaceae; M269; M269)
83,6229,6229_MSA.fa.ufboot.ale.uml_rec,0.07,0.29,0.02,0.29,0.71,>opitutales_genome3|117053 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04820 PIN domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; JACQFS01; JACQFS01; JACQFS01)
83,3547,3547_MSA.fa.ufboot.ale.uml_rec,0.03,0.3,0.02,0.22,0.71,>opitutales_genome3|116328 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.03101 alkaline phosphatase (Bacteria; Bacteroidota; Rhodothermia; Balneolales; Balneolaceae; UBA2664; UBA2664)
83,1375,1375_MSA.fa.ufboot.ale.uml_rec,0.01,0.66,0.03,0.01,0.71,>opitutales_genome3|115995 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02289 PAS domain S-box protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Palsa-1439; Palsa-1439; CAIKAP01; CAIKAP01)
83,2842,2842_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.05,0,0.71,>opitutales_genome3|115926 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02114 glycosyltransferase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; UBA7441; UBA7441)
83,1301,1301_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.04,0.02,0.71,>opitutales_genome3|115371 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00553 carbohydrate ABC transporter permease (Bacteria; Verrucomicrobiota; Lentisphaeria; UBA1407; JABHEG01; JABHEG01; JABHEG01)
83,1633,1633_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.02,0.03,0.71,>opitutales_genome3|116537 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03560 exodeoxyribonuclease V subunit alpha (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01; JAFAMB01)
83,5914,5914_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.02,0.4,0.71,>opitutales_genome3|115682 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01497 amidohydrolase (Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae; VFZE01; VFZE01)
83,4352,4352_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0.03,0.71,>opitutales_genome3|115621 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01311 HAD family hydrolase [Other Elements
83,2369,2369_MSA.fa.ufboot.ale.uml_rec,0,0.7,0.01,0,0.71,>opitutales_genome3|116144 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02569 imidazoleglycerol-phosphate dehydratase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Verruco-01; WOUP01; WOUP01)
83,4186,4186_MSA.fa.ufboot.ale.uml_rec,0,0.54,0.01,0.08,0.71,>opitutales_genome3|116199 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02719 extracellular solute-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; Terrimicrobiaceae; UBA967; UBA967)
83,3182,3182_MSA.fa.ufboot.ale.uml_rec,0,0.51,0,0.08,0.71,>opitutales_genome3|116686 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03891 hypothetical protein HZ994_00835 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Luteolibacter; Luteolibacter)
83,1433,1433_MSA.fa.ufboot.ale.uml_rec,0,0.39,0,0.22,0.71,>opitutales_genome3|115232 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00141 efflux transporter outer membrane subunit [Transport
83,3035,3035_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0,0.71,>opitutales_genome3|115573 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01151 chemotaxis-specific protein-glutamate methyltransferase CheB (Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; UBA9968; UBA9968)
83,4233,4233_MSA.fa.ufboot.ale.uml_rec,0,0.25,0,0.04,0.71,>opitutales_genome3|117529 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05855 glycerophosphodiester phosphodiesterase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,6932,6932_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.63,0.71,>opitutales_genome3|117420 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05638 hypothetical protein HY787_18040 (Bacteria; Desulfobacterota; RBG-13-43-22; RBG-13-43-22; RBG-13-43-22; RBG-13-43-22; RBG-13-43-22)
83,678,678_MSA.fa.ufboot.ale.uml_rec,0.05,0.34,0.01,0.07,0.7,>opitutales_genome3|115719 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01594 sugar transferase (Bacteria; Firmicutes_B; Desulfitobacteriia; Heliobacteriales; Heliobacteriaceae; Heliorestis; Heliorestis)
83,2779,2779_MSA.fa.ufboot.ale.uml_rec,0.02,0.33,0.02,0.02,0.7,>opitutales_genome3|115646 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01354 TPA
83,3245,3245_MSA.fa.ufboot.ale.uml_rec,0,0.22,0.06,0.09,0.7,>opitutales_genome3|117260 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05346 (Fe-S)-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,333,333_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.04,0.02,0.7,#N/A
83,2929,2929_MSA.fa.ufboot.ale.uml_rec,0,0.28,0.02,0.05,0.7,>opitutales_genome3|117070 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04852 Gfo/Idh/MocA family oxidoreductase (Bacteria; Firmicutes_A; Clostridia; Caldicoprobacterales; Caldicoprobacteraceae; Caldicoprobacter; Caldicoprobacter)
83,3201,3201_MSA.fa.ufboot.ale.uml_rec,0,0.21,0.02,0.01,0.7,>opitutales_genome3|115984 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02259 deoxyribose-phosphate aldolase (Bacteria; Planctomycetota; Phycisphaerae; Phycisphaerales; Phycisphaeraceae; UBA7800; UBA7800)
83,746,746_MSA.fa.ufboot.ale.uml_rec,0,0.7,0.03,0,0.7,>opitutales_genome3|117095 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04930 ABC transporter (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; UBA7441; UBA7441)
83,2460,2460_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.01,0,0.7,#N/A
83,3871,3871_MSA.fa.ufboot.ale.uml_rec,0,0.38,0.01,0.06,0.7,>opitutales_genome3|115643 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01346 hypothetical protein CML13_06435 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; UBA7441; UBA7441)
83,1347,1347_MSA.fa.ufboot.ale.uml_rec,0,0.55,0.02,0.01,0.7,>opitutales_genome3|116621 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03779 acetylxylan esterase (Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae; VFZE01; VFZE01)
83,2886,2886_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0.26,0.7,>opitutales_genome3|116021 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02330 adenylate kinase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; J093; DSVZ01; DSVZ01)
83,3218,3218_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0.28,0.7,>opitutales_genome3|115801 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01831 Fic family protein (Bacteria; Proteobacteria; Gammaproteobacteria; UBA4486; UBA4486; 2-02-FULL-56-15; 2-02-FULL-56-15)
83,4547,4547_MSA.fa.ufboot.ale.uml_rec,0,0.34,0,0.27,0.7,>opitutales_genome3|115912 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02080 aminotransferase class III [Metabolism
83,6095,6095_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0.32,0.7,>opitutales_genome3|117583 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05974 DUF2264 domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,2533,2533_MSA.fa.ufboot.ale.uml_rec,0.04,0.44,0.05,0.04,0.69,>opitutales_genome3|116653 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03837 Gfo/Idh/MocA family oxidoreductase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; NORP342; NORP342)
83,2860,2860_MSA.fa.ufboot.ale.uml_rec,0.04,0.49,0.01,0.13,0.69,>opitutales_genome3|116680 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03880 hypothetical protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; WN38; WN38)
83,2523,2523_MSA.fa.ufboot.ale.uml_rec,0,0.37,0.02,0.01,0.69,>opitutales_genome3|115248 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00181 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (Bacteria; Cyanobacteria; Cyanobacteriia; Elainellales; Elainellaceae; FACHB-886; FACHB-886)
83,2371,2371_MSA.fa.ufboot.ale.uml_rec,0,0.68,0,0,0.69,>opitutales_genome3|115245 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00174 MFS transporter (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; CG1-02-43-26; CG1-02-43-26; CG1-02-43-26)
83,3055,3055_MSA.fa.ufboot.ale.uml_rec,0,0.67,0.04,0.01,0.69,>opitutales_genome3|116983 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04610 sodium ion-translocating decarboxylase subunit beta (Bacteria; Verrucomicrobiota; Lentisphaeria; Victivallales; JAADHT01; JAADHT01; JAADHT01)
83,2075,2075_MSA.fa.ufboot.ale.uml_rec,0,0.66,0.03,0,0.69,>opitutales_genome3|117835 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06516 zinc metallopeptidase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,2655,2655_MSA.fa.ufboot.ale.uml_rec,0,0.51,0.01,0.01,0.69,>opitutales_genome3|117361 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05530 TPA
83,1180,1180_MSA.fa.ufboot.ale.uml_rec,0,0.49,0,0.03,0.69,>opitutales_genome3|116312 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03058 circularly permuted type 2 ATP-grasp protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Rariglobus; Rariglobus)
83,2563,2563_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.01,0.69,>opitutales_genome3|117765 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06386 o-succinylbenzoate synthase (Bacteria; Cyanobacteria; Cyanobacteriia; Cyanobacteriales; Oscillatoriaceae; Planktothricoides; Planktothricoides)
83,2794,2794_MSA.fa.ufboot.ale.uml_rec,0,0.34,0,0.29,0.69,>opitutales_genome3|116368 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03186 hypothetical protein CAK90_01565 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; Terrimicrobiaceae; UBA967; UBA967)
83,5045,5045_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.43,0.69,>opitutales_genome3|115157 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00015 hypothetical protein FD161_4738 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; SXTU01; SXTU01; SXTU01)
83,7632,7632_MSA.fa.ufboot.ale.uml_rec,0,0.32,0,0.27,0.69,>opitutales_genome3|116063 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02424 type II toxin-antitoxin system prevent-host-death family antitoxin (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; UBA6669; UBA6669)
83,7843,7843_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0.37,0.69,>opitutales_genome3|117820 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06479 hypothetical protein E1N59_432 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Verruco-01; WOUP01; WOUP01)
83,3362,3362_MSA.fa.ufboot.ale.uml_rec,0,0.5,0,0.12,0.69,>opitutales_genome3|116137 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02554 hypothetical protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; WN38; WN38)
83,3945,3945_MSA.fa.ufboot.ale.uml_rec,0.09,0.31,0.07,0.26,0.68,>opitutales_genome3|116579 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03668 polysaccharide lyase beta-sandwich domain-containing protein (Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Spirosomaceae; Larkinella; Larkinella)
83,1427,1427_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.02,0.01,0.68,>opitutales_genome3|117885 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06575 iron chelate uptake ABC transporter family permease subunit (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; SIBE01; SIBE01; SIBE01)
